,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일
639077,2024-04-21,도착시간,2140,ST-414,여의동_003_12,ST-525,우장산동_065_1,1,42,8675,여의동,우장산동,21,22,일
639091,2024-04-21,도착시간,2140,ST-47,여의동_001_4,ST-296,여의동_002_1,2,33,3627,여의동,여의동,21,22,일
639118,2024-04-21,도착시간,2140,ST-55,여의동_005_10,ST-55,여의동_005_10,2,114,14123,여의동,여의동,21,22,일
639125,2024-04-21,도착시간,2140,ST-62,여의동_017_1,ST-3102,신길1동_006_1,1,13,1554,여의동,신길1동,21,22,일
639135,2024-04-21,도착시간,2140,ST-70,여의동_016_1,ST-307,신길7동_001_2,1,12,1319,여의동,신길7동,21,22,일
639314,2024-04-21,출발시간,2145,ST-1971,여의동_001_2,ST-1540,구로5동_049_1,1,47,13840,여의동,구로5동,21,22,일
639444,2024-04-21,출발시간,2145,ST-2814,여의동_055_1,ST-2814,여의동_055_1,1,106,21181,여의동,여의동,21,22,일
639570,2024-04-21,출발시간,2145,ST-53,여의동_034_2,ST-1697,대림3동_036_1,1,24,3683,여의동,대림3동,21,22,일
639571,2024-04-21,출발시간,2145,ST-53,여의동_034_2,ST-51,여의동_001_5,1,46,5897,여의동,여의동,21,22,일
639576,2024-04-21,출발시간,2145,ST-59,여의동_036_3,ST-3235,영등포동_019_1,1,5,653,여의동,영등포동,21,22,일
639585,2024-04-21,출발시간,2145,ST-63,여의동_045_1,ST-63,여의동_045_1,2,6,650,여의동,여의동,21,22,일
639595,2024-04-21,출발시간,2145,ST-68,여의동_058_1,X,,1,58,499,여의동,,21,22,일
639597,2024-04-21,출발시간,2145,ST-71,여의동_050_1,ST-68,여의동_058_1,1,4,783,여의동,여의동,21,22,일
639598,2024-04-21,출발시간,2145,ST-71,여의동_050_1,ST-724,서원동_043_1,1,77,19052,여의동,서원동,21,22,일
639600,2024-04-21,출발시간,2145,ST-72,여의동_005_15,ST-3239,여의동_005_7,1,60,5390,여의동,여의동,21,22,일
639601,2024-04-21,출발시간,2145,ST-73,여의동_009_1,ST-73,여의동_009_1,2,107,14196,여의동,여의동,21,22,일
639981,2024-04-21,도착시간,2145,ST-3073,여의동_005_5,ST-53,여의동_034_2,1,21,1219,여의동,여의동,21,22,일
639982,2024-04-21,도착시간,2145,ST-3073,여의동_005_5,ST-530,등촌2동_018_1,1,53,10012,여의동,등촌2동,21,22,일
640007,2024-04-21,도착시간,2145,ST-3239,여의동_005_7,ST-1350,목5동_026_1,1,39,8439,여의동,목5동,21,22,일
640008,2024-04-21,도착시간,2145,ST-3239,여의동_005_7,ST-202,공덕동_076_1,2,43,5335,여의동,공덕동,21,22,일
640063,2024-04-21,도착시간,2145,ST-52,여의동_001_6,ST-51,여의동_001_5,1,47,4948,여의동,여의동,21,22,일
640077,2024-04-21,도착시간,2145,ST-63,여의동_045_1,ST-63,여의동_045_1,2,6,650,여의동,여의동,21,22,일
640081,2024-04-21,도착시간,2145,ST-66,여의동_005_14,ST-59,여의동_036_3,1,7,1449,여의동,여의동,21,22,일
640087,2024-04-21,도착시간,2145,ST-72,여의동_005_15,ST-2810,신길1동_004_1,1,7,1008,여의동,신길1동,21,22,일
640274,2024-04-21,출발시간,2150,ST-1970,여의동_003_3,ST-293,영등포동_008_1,2,118,9787,여의동,영등포동,21,22,일
640422,2024-04-21,출발시간,2150,ST-297,여의동_004_1,ST-3235,영등포동_019_1,2,49,4869,여의동,영등포동,21,22,일
640432,2024-04-21,출발시간,2150,ST-3061,여의동_036_1,ST-2810,신길1동_004_1,1,17,891,여의동,신길1동,21,22,일
640453,2024-04-21,출발시간,2150,ST-3160,여의동_026_1,ST-2813,여의동_052_1,1,6,923,여의동,여의동,21,22,일
640537,2024-04-21,출발시간,2150,ST-63,여의동_045_1,ST-63,여의동_045_1,2,104,19450,여의동,여의동,21,22,일
640545,2024-04-21,출발시간,2150,ST-67,여의동_061_1,ST-67,여의동_061_1,1,11,1400,여의동,여의동,21,22,일
640555,2024-04-21,출발시간,2150,ST-72,여의동_005_15,ST-278,양평2동_039_1,1,29,5296,여의동,양평2동,21,22,일
640559,2024-04-21,출발시간,2150,ST-73,여의동_009_1,ST-202,공덕동_076_1,1,13,2651,여의동,공덕동,21,22,일
641004,2024-04-21,도착시간,2150,ST-47,여의동_001_4,ST-1983,신길6동_002_1,1,37,4051,여의동,신길6동,21,22,일
641032,2024-04-21,도착시간,2150,ST-59,여의동_036_3,ST-307,신길7동_001_2,1,8,1277,여의동,신길7동,21,22,일
641040,2024-04-21,도착시간,2150,ST-63,여의동_045_1,ST-307,신길7동_001_2,1,8,1130,여의동,신길7동,21,22,일
641051,2024-04-21,도착시간,2150,ST-71,여의동_050_1,ST-68,여의동_058_1,1,4,783,여의동,여의동,21,22,일
641055,2024-04-21,도착시간,2150,ST-73,여의동_009_1,ST-728,대방동_050_1,1,45,5890,여의동,대방동,21,22,일
641261,2024-04-21,출발시간,2155,ST-1971,여의동_001_2,ST-426,당산2동_017_1,2,30,4319,여의동,당산2동,21,21,일
641411,2024-04-21,출발시간,2155,ST-2899,여의동_005_2,ST-1967,영등포본동_015_2,1,38,2570,여의동,영등포본동,21,21,일
641430,2024-04-21,출발시간,2155,ST-3061,여의동_036_1,ST-3241,당산1동_032_2,1,16,2344,여의동,당산1동,21,21,일
641499,2024-04-21,출발시간,2155,ST-47,여의동_001_4,ST-288,영등포동_026_1,1,17,2328,여의동,영등포동,21,21,일
641533,2024-04-21,출발시간,2155,ST-59,여의동_036_3,ST-291,영등포본동_026_1,1,11,1600,여의동,영등포본동,21,21,일
641545,2024-04-21,출발시간,2155,ST-64,여의동_004_2,ST-1545,노량진1동_001_1,1,21,3580,여의동,노량진1동,21,21,일
641546,2024-04-21,출발시간,2155,ST-64,여의동_004_2,ST-3160,여의동_026_1,1,6,483,여의동,여의동,21,21,일
641557,2024-04-21,출발시간,2155,ST-73,여의동_009_1,ST-278,양평2동_039_1,1,20,4190,여의동,양평2동,21,21,일
641763,2024-04-21,도착시간,2155,ST-1971,여의동_001_2,ST-455,응암1동_032_1,1,65,10899,여의동,응암1동,21,21,일
641882,2024-04-21,도착시간,2155,ST-2814,여의동_055_1,ST-1321,영등포동_036_1,1,19,3303,여의동,영등포동,21,21,일
641942,2024-04-21,도착시간,2155,ST-3160,여의동_026_1,ST-2813,여의동_052_1,1,6,923,여의동,여의동,21,21,일
641956,2024-04-21,도착시간,2155,ST-3239,여의동_005_7,ST-1650,영등포동_024_1,1,17,2956,여의동,영등포동,21,21,일
641993,2024-04-21,도착시간,2155,ST-46,여의동_001_3,ST-72,여의동_005_15,1,31,2629,여의동,여의동,21,21,일
642023,2024-04-21,도착시간,2155,ST-59,여의동_036_3,ST-3235,영등포동_019_1,1,5,653,여의동,영등포동,21,21,일
642033,2024-04-21,도착시간,2155,ST-62,여의동_017_1,ST-688,대방동_075_1,1,20,2891,여의동,대방동,21,21,일
642442,2024-04-21,출발시간,2200,ST-3160,여의동_026_1,ST-688,대방동_075_1,1,29,4470,여의동,대방동,22,23,일
642514,2024-04-21,출발시간,2200,ST-51,여의동_001_5,ST-2975,서강동_006_1,1,39,4273,여의동,서강동,22,23,일
642539,2024-04-21,출발시간,2200,ST-59,여의동_036_3,ST-3102,신길1동_006_1,1,65,10560,여의동,신길1동,22,23,일
642557,2024-04-21,출발시간,2200,ST-73,여의동_009_1,ST-420,영등포동_027_1,1,30,4710,여의동,영등포동,22,23,일
642924,2024-04-21,도착시간,2200,ST-3072,여의동_005_4,ST-278,양평2동_039_1,1,57,11253,여의동,양평2동,22,23,일
642947,2024-04-21,도착시간,2200,ST-3160,여의동_026_1,ST-206,용강동_021_1,1,19,2860,여의동,용강동,22,23,일
643027,2024-04-21,도착시간,2200,ST-59,여의동_036_3,ST-1150,노량진1동_041_1,1,24,350,여의동,노량진1동,22,23,일
643034,2024-04-21,도착시간,2200,ST-64,여의동_004_2,ST-3160,여의동_026_1,1,6,483,여의동,여의동,22,23,일
643050,2024-04-21,도착시간,2200,ST-73,여의동_009_1,ST-73,여의동_009_1,2,117,8880,여의동,여의동,22,23,일
643247,2024-04-21,출발시간,2205,ST-1971,여의동_001_2,ST-1443,한강로동_013_1,1,45,6519,여의동,한강로동,22,23,일
643389,2024-04-21,출발시간,2205,ST-2813,여의동_052_1,ST-307,신길7동_001_2,1,6,1080,여의동,신길7동,22,23,일
643403,2024-04-21,출발시간,2205,ST-2899,여의동_005_2,ST-1967,영등포본동_015_2,1,28,2396,여의동,영등포본동,22,23,일
643443,2024-04-21,출발시간,2205,ST-3160,여의동_026_1,ST-3160,여의동_026_1,1,97,17331,여의동,여의동,22,23,일
643455,2024-04-21,출발시간,2205,ST-3239,여의동_005_7,ST-201,아현동_049_1,2,43,5296,여의동,아현동,22,23,일
643490,2024-04-21,출발시간,2205,ST-47,여의동_001_4,ST-1718,방화1동_064_1,1,68,11980,여의동,방화1동,22,23,일
643501,2024-04-21,출발시간,2205,ST-52,여의동_001_6,ST-72,여의동_005_15,1,11,1373,여의동,여의동,22,23,일
643516,2024-04-21,출발시간,2205,ST-59,여의동_036_3,ST-1320,양평1동_024_1,1,18,3117,여의동,양평1동,22,23,일
643529,2024-04-21,출발시간,2205,ST-66,여의동_005_14,ST-3235,영등포동_019_1,2,36,4399,여의동,영등포동,22,23,일
643531,2024-04-21,출발시간,2205,ST-68,여의동_058_1,ST-71,여의동_050_1,1,3,780,여의동,여의동,22,23,일
643541,2024-04-21,출발시간,2205,ST-73,여의동_009_1,ST-3187,당산2동_004_1,1,35,6390,여의동,당산2동,22,23,일
643893,2024-04-21,도착시간,2205,ST-2814,여의동_055_1,ST-68,여의동_058_1,1,48,14440,여의동,여의동,22,23,일
643924,2024-04-21,도착시간,2205,ST-3061,여의동_036_1,ST-2810,신길1동_004_1,1,17,891,여의동,신길1동,22,23,일
644007,2024-04-21,도착시간,2205,ST-53,여의동_034_2,ST-23,신수동_004_1,1,26,3094,여의동,신수동,22,23,일
644021,2024-04-21,도착시간,2205,ST-59,여의동_036_3,ST-291,영등포본동_026_1,1,11,1600,여의동,영등포본동,22,23,일
644030,2024-04-21,도착시간,2205,ST-67,여의동_061_1,ST-67,여의동_061_1,1,11,1400,여의동,여의동,22,23,일
644032,2024-04-21,도착시간,2205,ST-68,여의동_058_1,ST-68,여의동_058_1,1,53,6600,여의동,여의동,22,23,일
644040,2024-04-21,도착시간,2205,ST-73,여의동_009_1,ST-202,공덕동_076_1,1,13,2651,여의동,공덕동,22,23,일
644400,2024-04-21,출발시간,2210,ST-3160,여의동_026_1,ST-685,대방동_008_1,3,68,10209,여의동,대방동,22,23,일
644442,2024-04-21,출발시간,2210,ST-424,여의동_005_8,ST-68,여의동_058_1,1,9,1220,여의동,여의동,22,23,일
644468,2024-04-21,출발시간,2210,ST-52,여의동_001_6,ST-46,여의동_001_3,1,3,830,여의동,여의동,22,23,일
644475,2024-04-21,출발시간,2210,ST-53,여의동_034_2,ST-53,여의동_034_2,1,31,6654,여의동,여의동,22,23,일
644515,2024-04-21,출발시간,2210,ST-73,여의동_009_1,ST-3082,청파동_024_1,2,131,11809,여의동,청파동,22,23,일
644854,2024-04-21,도착시간,2210,ST-2814,여의동_055_1,ST-3160,여의동_026_1,1,43,7942,여의동,여의동,22,23,일
644855,2024-04-21,도착시간,2210,ST-2814,여의동_055_1,ST-93,상암동_026_4,1,59,11130,여의동,상암동,22,23,일
644879,2024-04-21,도착시간,2210,ST-297,여의동_004_1,ST-71,여의동_050_1,1,112,5800,여의동,여의동,22,23,일
644887,2024-04-21,도착시간,2210,ST-3061,여의동_036_1,ST-3241,당산1동_032_2,1,16,2344,여의동,당산1동,22,23,일
644890,2024-04-21,도착시간,2210,ST-3073,여의동_005_5,ST-1325,남영동_001_1,1,56,8240,여의동,남영동,22,23,일
644911,2024-04-21,도착시간,2210,ST-3239,여의동_005_7,ST-426,당산2동_017_1,1,50,9594,여의동,당산2동,22,23,일
644944,2024-04-21,도착시간,2210,ST-424,여의동_005_8,ST-73,여의동_009_1,1,58,12042,여의동,여의동,22,23,일
644970,2024-04-21,도착시간,2210,ST-53,여의동_034_2,ST-1697,대림3동_036_1,1,24,3683,여의동,대림3동,22,23,일
644983,2024-04-21,도착시간,2210,ST-59,여의동_036_3,ST-2375,대학동_008_1,1,43,10644,여의동,대학동,22,23,일
644996,2024-04-21,도착시간,2210,ST-68,여의동_058_1,ST-71,여의동_050_1,1,3,780,여의동,여의동,22,23,일
645012,2024-04-21,도착시간,2210,ST-73,여의동_009_1,ST-73,여의동_009_1,2,124,21680,여의동,여의동,22,23,일
645351,2024-04-21,출발시간,2215,ST-3239,여의동_005_7,ST-302,신길3동_025_4,1,29,3603,여의동,신길3동,22,23,일
645371,2024-04-21,출발시간,2215,ST-414,여의동_003_12,ST-278,양평2동_039_1,2,64,13525,여의동,양평2동,22,23,일
645397,2024-04-21,출발시간,2215,ST-53,여의동_034_2,ST-1968,영등포동_006_1,1,15,1950,여의동,영등포동,22,23,일
645400,2024-04-21,출발시간,2215,ST-55,여의동_005_10,ST-306,영등포동_037_1,1,16,2140,여의동,영등포동,22,23,일
645405,2024-04-21,출발시간,2215,ST-59,여의동_036_3,ST-3235,영등포동_019_1,1,5,780,여의동,영등포동,22,23,일
645409,2024-04-21,출발시간,2215,ST-62,여의동_017_1,ST-951,서림동_018_1,1,39,7490,여의동,서림동,22,23,일
645415,2024-04-21,출발시간,2215,ST-68,여의동_058_1,ST-307,신길7동_001_2,1,6,1228,여의동,신길7동,22,23,일
645627,2024-04-21,도착시간,2215,ST-1971,여의동_001_2,ST-426,당산2동_017_1,2,30,4319,여의동,당산2동,22,23,일
645756,2024-04-21,도착시간,2215,ST-2813,여의동_052_1,ST-307,신길7동_001_2,1,6,1080,여의동,신길7동,22,23,일
645779,2024-04-21,도착시간,2215,ST-297,여의동_004_1,ST-3235,영등포동_019_1,2,49,4869,여의동,영등포동,22,23,일
645871,2024-04-21,도착시간,2215,ST-424,여의동_005_8,ST-68,여의동_058_1,1,9,1220,여의동,여의동,22,23,일
645879,2024-04-21,도착시간,2215,ST-47,여의동_001_4,ST-288,영등포동_026_1,1,17,2328,여의동,영등포동,22,23,일
645889,2024-04-21,도착시간,2215,ST-52,여의동_001_6,ST-46,여의동_001_3,1,3,830,여의동,여의동,22,23,일
645890,2024-04-21,도착시간,2215,ST-52,여의동_001_6,ST-72,여의동_005_15,1,11,1373,여의동,여의동,22,23,일
645897,2024-04-21,도착시간,2215,ST-53,여의동_034_2,ST-1955,오류2동_047_11,1,96,22104,여의동,오류2동,22,23,일
645920,2024-04-21,도착시간,2215,ST-67,여의동_061_1,ST-67,여의동_061_1,1,56,9860,여의동,여의동,22,23,일
645931,2024-04-21,도착시간,2215,ST-72,여의동_005_15,ST-71,여의동_050_1,1,58,3047,여의동,여의동,22,23,일
645934,2024-04-21,도착시간,2215,ST-73,여의동_009_1,ST-278,양평2동_039_1,1,20,4190,여의동,양평2동,22,23,일
646316,2024-04-21,출발시간,2220,ST-424,여의동_005_8,ST-291,영등포본동_026_1,1,13,2065,여의동,영등포본동,22,23,일
646349,2024-04-21,출발시간,2220,ST-59,여의동_036_3,ST-63,여의동_045_1,1,5,854,여의동,여의동,22,23,일
646355,2024-04-21,출발시간,2220,ST-62,여의동_017_1,ST-2814,여의동_055_1,1,10,1534,여의동,여의동,22,23,일
646720,2024-04-21,도착시간,2220,ST-296,여의동_002_1,ST-3020,아현동_007_1,1,35,4375,여의동,아현동,22,23,일
646722,2024-04-21,도착시간,2220,ST-297,여의동_004_1,ST-687,노량진2동_020_1,1,50,7952,여의동,노량진2동,22,23,일
646802,2024-04-21,도착시간,2220,ST-414,여의동_003_12,ST-520,가양3동_011_3,1,39,10130,여의동,가양3동,22,23,일
646850,2024-04-21,도착시간,2220,ST-55,여의동_005_10,ST-342,성산1동_015_1,1,41,8075,여의동,성산1동,22,23,일
646858,2024-04-21,도착시간,2220,ST-59,여의동_036_3,ST-3235,영등포동_019_1,1,5,780,여의동,영등포동,22,23,일
646867,2024-04-21,도착시간,2220,ST-63,여의동_045_1,ST-278,양평2동_039_1,3,161,19178,여의동,양평2동,22,23,일
