,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일,구,면적,구성비,거리로그변환,로그_이용_거리
1120635,2024-04-19,출발시간,1105,ST-1259,신림동_019_1,ST-1337,중앙동_027_1,1,99,1700,신림동,중앙동,11,12,금,관악구,0.54,0.09,7.438383530044307,7.43955930913332
1121015,2024-04-19,출발시간,1105,ST-702,신림동_029_1,ST-2553,염창동_042_1,1,56,12285,신림동,염창동,11,12,금,관악구,0.54,0.09,9.41613428495528,9.416297071867572
1121457,2024-04-19,도착시간,1105,ST-702,신림동_029_1,ST-3142,영등포본동_015_4,1,50,7760,신림동,영등포본동,11,12,금,관악구,0.54,0.09,8.956737613177264,8.956995311928852
1121522,2024-04-19,출발시간,1110,ST-1259,신림동_019_1,ST-1269,신림동_024_1,1,4,573,신림동,신림동,11,12,금,관악구,0.54,0.09,6.35088571671474,6.354370040797351
1121900,2024-04-19,출발시간,1110,ST-702,신림동_029_1,ST-1521,구로3동_002_1,1,21,3280,신림동,구로3동,11,12,금,관악구,0.54,0.09,8.09559870137819,8.096208271650037
1121901,2024-04-19,출발시간,1110,ST-702,신림동_029_1,ST-3143,서림동_013_1,1,14,2027,신림동,서림동,11,12,금,관악구,0.54,0.09,7.614312146452,7.615298339825815
1122315,2024-04-19,도착시간,1110,ST-702,신림동_029_1,ST-724,서원동_043_1,1,19,4012,신림동,서원동,11,12,금,관악구,0.54,0.09,8.297045149081827,8.297543529356284
1122404,2024-04-19,출발시간,1115,ST-1269,신림동_024_1,ST-1268,보라매동_002_1,1,118,160,신림동,보라매동,11,12,금,관악구,0.54,0.09,5.075173815233827,5.087596335232384
1122912,2024-04-19,도착시간,1115,ST-1259,신림동_019_1,ST-1269,신림동_024_1,1,4,573,신림동,신림동,11,12,금,관악구,0.54,0.09,6.35088571671474,6.354370040797351
1124752,2024-04-19,출발시간,1125,ST-702,신림동_029_1,ST-699,노량진2동_015_1,1,28,4000,신림동,노량진2동,11,12,금,관악구,0.54,0.09,8.294049640102028,8.294549515143679
1124834,2024-04-19,도착시간,1125,ST-1270,신림동_030_1,ST-1268,보라매동_002_1,1,25,1134,신림동,보라매동,11,12,금,관악구,0.54,0.09,7.033506484287697,7.035268599281097
1125237,2024-04-19,도착시간,1125,ST-702,신림동_029_1,ST-3143,서림동_013_1,1,14,2027,신림동,서림동,11,12,금,관악구,0.54,0.09,7.614312146452,7.615298339825815
1125336,2024-04-19,출발시간,1130,ST-1259,신림동_019_1,ST-724,서원동_043_1,1,23,1267,신림동,서원동,11,12,금,관악구,0.54,0.09,7.144407180321139,7.1459844677143876
1126417,2024-04-19,출발시간,1135,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,59,4876,신림동,신림동,11,12,금,관악구,0.54,0.09,8.492080490601163,8.492490578775866
1126418,2024-04-19,출발시간,1135,ST-1270,신림동_030_1,ST-704,미성동_027_1,1,11,1592,신림동,미성동,11,12,금,관악구,0.54,0.09,7.3727463664043285,7.374001859350161
1126920,2024-04-19,출발시간,1135,ST-702,신림동_029_1,ST-1264,청룡동_013_1,1,12,1571,신림동,청룡동,11,12,금,관악구,0.54,0.09,7.359467638255621,7.360739903058278
1127396,2024-04-19,도착시간,1135,ST-702,신림동_029_1,ST-1521,구로3동_002_1,1,21,3280,신림동,구로3동,11,12,금,관악구,0.54,0.09,8.09559870137819,8.096208271650037
1129167,2024-04-19,도착시간,1145,ST-1270,신림동_030_1,ST-704,미성동_027_1,1,11,1592,신림동,미성동,11,12,금,관악구,0.54,0.09,7.3727463664043285,7.374001859350161
1129631,2024-04-19,도착시간,1145,ST-702,신림동_029_1,ST-1264,청룡동_013_1,1,12,1571,신림동,청룡동,11,12,금,관악구,0.54,0.09,7.359467638255621,7.360739903058278
1129744,2024-04-19,출발시간,1150,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,38,1650,신림동,신림동,11,12,금,관악구,0.54,0.09,7.408530566894626,7.409741954080923
1130307,2024-04-19,도착시간,1150,ST-1259,신림동_019_1,ST-724,서원동_043_1,1,23,1267,신림동,서원동,11,12,금,관악구,0.54,0.09,7.144407180321139,7.1459844677143876
1130751,2024-04-19,도착시간,1150,ST-702,신림동_029_1,ST-699,노량진2동_015_1,1,28,4000,신림동,노량진2동,11,12,금,관악구,0.54,0.09,8.294049640102028,8.294549515143679
1130862,2024-04-19,출발시간,1155,ST-1259,신림동_019_1,ST-2374,은천동_067_1,1,6,567,신림동,은천동,11,11,금,관악구,0.54,0.09,6.340359303727752,6.343880434126331
1131301,2024-04-19,출발시간,1155,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,18,2377,신림동,신대방1동,11,11,금,관악구,0.54,0.09,7.773594467360194,7.774435510302958
1131859,2024-04-19,도착시간,1155,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,1,100,3014,신림동,신대방2동,11,11,금,관악구,0.54,0.09,8.01102337918644,8.011686729127847
1133103,2024-04-19,출발시간,1205,ST-1269,신림동_024_1,ST-1270,신림동_030_1,1,47,790,신림동,신림동,12,13,금,관악구,0.54,0.09,6.672032945461067,6.674561391814426
1133104,2024-04-19,출발시간,1205,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,31,5721,신림동,신림동,12,13,금,관악구,0.54,0.09,8.651898894268529,8.652248422409102
1133627,2024-04-19,출발시간,1205,ST-702,신림동_029_1,ST-1223,구로5동_002_1,1,46,9222,신림동,구로5동,12,13,금,관악구,0.54,0.09,9.129347212766652,9.129564061948894
1133628,2024-04-19,출발시간,1205,ST-702,신림동_029_1,ST-950,조원동_032_1,1,21,2927,신림동,조원동,12,13,금,관악구,0.54,0.09,7.9817332866918855,7.982416346827733
1133721,2024-04-19,도착시간,1205,ST-1259,신림동_019_1,ST-2374,은천동_067_1,1,6,567,신림동,은천동,12,13,금,관악구,0.54,0.09,6.340359303727752,6.343880434126331
1134112,2024-04-19,도착시간,1205,ST-702,신림동_029_1,ST-2553,염창동_042_1,1,56,12285,신림동,염창동,12,13,금,관악구,0.54,0.09,9.41613428495528,9.416297071867572
1134677,2024-04-19,출발시간,1210,ST-702,신림동_029_1,ST-2373,은천동_065_2,1,9,1255,신림동,은천동,12,13,금,관악구,0.54,0.09,7.134890851565884,7.136483208590247
1135194,2024-04-19,도착시간,1210,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,18,2377,신림동,신대방1동,12,13,금,관악구,0.54,0.09,7.773594467360194,7.774435510302958
1135761,2024-04-19,출발시간,1215,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,2,0,신림동,신사동,12,13,금,관악구,0.54,0.09,-inf,0.6931471805599453
1135762,2024-04-19,출발시간,1215,ST-702,신림동_029_1,ST-2873,신사동_037_1,1,41,2554,신림동,신사동,12,13,금,관악구,0.54,0.09,7.845416036592485,7.846198815497425
1136291,2024-04-19,도착시간,1215,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,2,0,신림동,신사동,12,13,금,관악구,0.54,0.09,-inf,0.6931471805599453
1137349,2024-04-19,도착시간,1220,ST-702,신림동_029_1,ST-2373,은천동_065_2,1,9,1255,신림동,은천동,12,13,금,관악구,0.54,0.09,7.134890851565884,7.136483208590247
1138457,2024-04-19,도착시간,1225,ST-702,신림동_029_1,ST-950,조원동_032_1,1,21,2927,신림동,조원동,12,13,금,관악구,0.54,0.09,7.9817332866918855,7.982416346827733
1138585,2024-04-19,출발시간,1230,ST-1269,신림동_024_1,ST-882,은천동_039_1,1,7,710,신림동,은천동,12,13,금,관악구,0.54,0.09,6.565264970035361,6.568077911411976
1139181,2024-04-19,도착시간,1230,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,38,1650,신림동,신림동,12,13,금,관악구,0.54,0.09,7.408530566894626,7.409741954080923
1140173,2024-04-19,출발시간,1235,ST-702,신림동_029_1,ST-1976,문래동_011_1,2,85,14480,신림동,문래동,12,13,금,관악구,0.54,0.09,9.580523665939708,9.580661777948766
1140289,2024-04-19,도착시간,1235,ST-1270,신림동_030_1,ST-1270,신림동_030_1,2,90,10597,신림동,신림동,12,13,금,관악구,0.54,0.09,9.268326221174837,9.268514936027255
1140874,2024-04-19,출발시간,1240,ST-1270,신림동_030_1,ST-1337,중앙동_027_1,1,12,2218,신림동,중앙동,12,13,금,관악구,0.54,0.09,7.704361167910313,7.705262474866325
1140875,2024-04-19,출발시간,1240,ST-1270,신림동_030_1,ST-882,은천동_039_1,1,9,793,신림동,은천동,12,13,금,관악구,0.54,0.09,6.675823221634848,6.678342114654332
1141473,2024-04-19,도착시간,1240,ST-1269,신림동_024_1,ST-882,은천동_039_1,1,7,710,신림동,은천동,12,13,금,관악구,0.54,0.09,6.565264970035361,6.568077911411976
1142552,2024-04-19,출발시간,1245,ST-702,신림동_029_1,ST-1357,신사동_012_1,1,12,6265,신림동,신사동,12,13,금,관악구,0.54,0.09,8.742733867330168,8.743053050224676
1142553,2024-04-19,출발시간,1245,ST-702,신림동_029_1,ST-882,은천동_039_1,1,7,873,신림동,은천동,12,13,금,관악구,0.54,0.09,6.771935555839602,6.774223886357614
1142672,2024-04-19,도착시간,1245,ST-1259,신림동_019_1,ST-1337,중앙동_027_1,1,99,1700,신림동,중앙동,12,13,금,관악구,0.54,0.09,7.438383530044307,7.43955930913332
1143887,2024-04-19,도착시간,1250,ST-1269,신림동_024_1,ST-1270,신림동_030_1,1,47,790,신림동,신림동,12,13,금,관악구,0.54,0.09,6.672032945461067,6.674561391814426
1143888,2024-04-19,도착시간,1250,ST-1270,신림동_030_1,ST-882,은천동_039_1,1,9,793,신림동,은천동,12,13,금,관악구,0.54,0.09,6.675823221634848,6.678342114654332
1144488,2024-04-19,도착시간,1250,ST-702,신림동_029_1,ST-1223,구로5동_002_1,1,46,9222,신림동,구로5동,12,13,금,관악구,0.54,0.09,9.129347212766652,9.129564061948894
1144607,2024-04-19,출발시간,1255,ST-1259,신림동_019_1,ST-2872,행운동_046_1,1,20,2970,신림동,행운동,12,12,금,관악구,0.54,0.09,7.996317231796746,7.99699040583765
1145100,2024-04-19,출발시간,1255,ST-702,신림동_029_1,ST-668,구로3동_037_1,1,15,2663,신림동,구로3동,12,12,금,관악구,0.54,0.09,7.887208585813932,7.887959336599945
1145228,2024-04-19,도착시간,1255,ST-1270,신림동_030_1,ST-1337,중앙동_027_1,1,12,2218,신림동,중앙동,12,12,금,관악구,0.54,0.09,7.704361167910313,7.705262474866325
1145784,2024-04-19,도착시간,1255,ST-702,신림동_029_1,ST-882,은천동_039_1,1,7,873,신림동,은천동,12,12,금,관악구,0.54,0.09,6.771935555839602,6.774223886357614
1145919,2024-04-19,출발시간,1300,ST-1270,신림동_030_1,ST-284,신길3동_025_3,1,13,2758,신림동,신길3동,13,14,금,관악구,0.54,0.09,7.922261058353247,7.9229859587111955
1147083,2024-04-19,도착시간,1300,ST-702,신림동_029_1,ST-1357,신사동_012_1,1,12,6265,신림동,신사동,13,14,금,관악구,0.54,0.09,8.742733867330168,8.743053050224676
1147084,2024-04-19,도착시간,1300,ST-702,신림동_029_1,ST-2873,신사동_037_1,1,41,2554,신림동,신사동,13,14,금,관악구,0.54,0.09,7.845416036592485,7.846198815497425
1147191,2024-04-19,출발시간,1305,ST-1259,신림동_019_1,ST-73,여의동_009_1,3,358,57211,신림동,여의동,13,14,금,관악구,0.54,0.09,10.954501466571443,10.954536424272629
1148371,2024-04-19,출발시간,1310,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,9,1257,신림동,신림동,13,14,금,관악구,0.54,0.09,7.136483208590247,7.138073034044347
1148931,2024-04-19,도착시간,1310,ST-1270,신림동_030_1,ST-284,신길3동_025_3,1,13,2758,신림동,신길3동,13,14,금,관악구,0.54,0.09,7.922261058353247,7.9229859587111955
1149386,2024-04-19,도착시간,1310,ST-702,신림동_029_1,ST-668,구로3동_037_1,1,15,2663,신림동,구로3동,13,14,금,관악구,0.54,0.09,7.887208585813932,7.887959336599945
1149941,2024-04-19,출발시간,1315,ST-702,신림동_029_1,ST-702,신림동_029_1,1,70,6647,신림동,신림동,13,14,금,관악구,0.54,0.09,8.801920904041582,8.802221746402456
1149942,2024-04-19,출발시간,1315,ST-702,신림동_029_1,ST-715,청룡동_034_2,1,16,2180,신림동,청룡동,13,14,금,관악구,0.54,0.09,7.687080155783135,7.687997166393016
1150057,2024-04-19,도착시간,1315,ST-1259,신림동_019_1,ST-2872,행운동_046_1,1,20,2970,신림동,행운동,13,14,금,관악구,0.54,0.09,7.996317231796746,7.99699040583765
1150062,2024-04-19,도착시간,1315,ST-1269,신림동_024_1,ST-1268,보라매동_002_1,1,118,160,신림동,보라매동,13,14,금,관악구,0.54,0.09,5.075173815233827,5.087596335232384
1150531,2024-04-19,도착시간,1315,ST-702,신림동_029_1,ST-1976,문래동_011_1,2,85,14480,신림동,문래동,13,14,금,관악구,0.54,0.09,9.580523665939708,9.580661777948766
1151188,2024-04-19,도착시간,1320,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,9,1257,신림동,신림동,13,14,금,관악구,0.54,0.09,7.136483208590247,7.138073034044347
1152200,2024-04-19,출발시간,1325,ST-702,신림동_029_1,ST-1259,신림동_019_1,1,82,14639,신림동,신림동,13,14,금,관악구,0.54,0.09,9.591444479171411,9.591581091193483
1152201,2024-04-19,출발시간,1325,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,499,신림동,신사동,13,14,금,관악구,0.54,0.09,6.212606095751519,6.2166061010848646
1152870,2024-04-19,출발시간,1330,ST-1269,신림동_024_1,ST-699,노량진2동_015_1,1,18,3292,신림동,노량진2동,13,14,금,관악구,0.54,0.09,8.09925056179696,8.099857910737585
1153226,2024-04-19,출발시간,1330,ST-3199,신림동_037_1,ST-702,신림동_029_1,1,31,3893,신림동,신림동,13,14,금,관악구,0.54,0.09,8.266935347610456,8.267448958304849
1153323,2024-04-19,출발시간,1330,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,2,33,4413,신림동,신대방2동,13,14,금,관악구,0.54,0.09,8.392310009269547,8.392763113038061
1153896,2024-04-19,도착시간,1330,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,499,신림동,신사동,13,14,금,관악구,0.54,0.09,6.212606095751519,6.2166061010848646
1153897,2024-04-19,도착시간,1330,ST-702,신림동_029_1,ST-715,청룡동_034_2,1,16,2180,신림동,청룡동,13,14,금,관악구,0.54,0.09,7.687080155783135,7.687997166393016
1154010,2024-04-19,출발시간,1335,ST-1259,신림동_019_1,ST-882,은천동_039_1,1,60,304,신림동,은천동,13,14,금,관악구,0.54,0.09,5.717027701406222,5.723585101952381
1154500,2024-04-19,출발시간,1335,ST-702,신림동_029_1,ST-668,구로3동_037_1,1,14,2580,신림동,구로3동,13,14,금,관악구,0.54,0.09,7.855544677915663,7.856319571406588
1155190,2024-04-19,출발시간,1340,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,10,590,신림동,신림동,13,14,금,관악구,0.54,0.09,6.380122536899765,6.3835066348840055
1156377,2024-04-19,출발시간,1345,ST-1270,신림동_030_1,ST-2614,신사동_044_1,1,9,1090,신림동,신사동,13,14,금,관악구,0.54,0.09,6.993932975223189,6.9957661563048505
1156378,2024-04-19,출발시간,1345,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,65,1204,신림동,신림동,13,14,금,관악구,0.54,0.09,7.093404625868766,7.095064377287131
1156848,2024-04-19,출발시간,1345,ST-702,신림동_029_1,ST-702,신림동_029_1,1,179,23500,신림동,신림동,13,14,금,관악구,0.54,0.09,10.06475570013225,10.064840802893887
1157463,2024-04-19,도착시간,1345,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,2,33,4413,신림동,신대방2동,13,14,금,관악구,0.54,0.09,8.392310009269547,8.392763113038061
1157928,2024-04-19,출발시간,1350,ST-3199,신림동_037_1,ST-3199,신림동_037_1,1,54,11170,신림동,신림동,13,14,금,관악구,0.54,0.09,9.320986892063246,9.321165927065067
1158026,2024-04-19,출발시간,1350,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,35,7108,신림동,구로3동,13,14,금,관악구,0.54,0.09,8.868976189274543,8.869257522797287
1158140,2024-04-19,도착시간,1350,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,10,590,신림동,신림동,13,14,금,관악구,0.54,0.09,6.380122536899765,6.3835066348840055
1158145,2024-04-19,도착시간,1350,ST-1269,신림동_024_1,ST-699,노량진2동_015_1,1,18,3292,신림동,노량진2동,13,14,금,관악구,0.54,0.09,8.09925056179696,8.099857910737585
1158637,2024-04-19,도착시간,1350,ST-702,신림동_029_1,ST-668,구로3동_037_1,1,14,2580,신림동,구로3동,13,14,금,관악구,0.54,0.09,7.855544677915663,7.856319571406588
1159169,2024-04-19,출발시간,1355,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,30,5336,신림동,구로3동,13,13,금,관악구,0.54,0.09,8.58223158759546,8.58260632996447
1159288,2024-04-19,도착시간,1355,ST-1270,신림동_030_1,ST-2614,신사동_044_1,1,9,1090,신림동,신사동,13,13,금,관악구,0.54,0.09,6.993932975223189,6.9957661563048505
1160213,2024-04-19,출발시간,1400,ST-3199,신림동_037_1,ST-2851,신사동_015_1,1,20,1530,신림동,신사동,14,15,금,관악구,0.54,0.09,7.333023014386481,7.3343293503005365
1160735,2024-04-19,도착시간,1400,ST-3199,신림동_037_1,ST-702,신림동_029_1,1,31,3893,신림동,신림동,14,15,금,관악구,0.54,0.09,8.266935347610456,8.267448958304849
1160937,2024-04-19,출발시간,1405,ST-1259,신림동_019_1,ST-1916,방배본동_030_1,1,80,6660,신림동,방배본동,14,15,금,관악구,0.54,0.09,8.803874763534434,8.804175018753625
1161923,2024-04-19,도착시간,1405,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,35,7108,신림동,구로3동,14,15,금,관악구,0.54,0.09,8.868976189274543,8.869257522797287
1163084,2024-04-19,도착시간,1410,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,30,5336,신림동,구로3동,14,15,금,관악구,0.54,0.09,8.58223158759546,8.58260632996447
1163193,2024-04-19,출발시간,1415,ST-1269,신림동_024_1,ST-884,중앙동_009_1,1,16,2667,신림동,중앙동,14,15,금,관악구,0.54,0.09,7.888709524182015,7.889459149404524
1163625,2024-04-19,출발시간,1415,ST-702,신림동_029_1,ST-950,조원동_032_1,1,88,9320,신림동,조원동,14,15,금,관악구,0.54,0.09,9.139917907679637,9.140132476932687
1164258,2024-04-19,출발시간,1420,ST-1259,신림동_019_1,ST-2374,은천동_067_1,1,5,550,신림동,은천동,14,15,금,관악구,0.54,0.09,6.309918278226516,6.313548046277095
1165150,2024-04-19,도착시간,1420,ST-3199,신림동_037_1,ST-2851,신사동_015_1,1,20,1530,신림동,신사동,14,15,금,관악구,0.54,0.09,7.333023014386481,7.3343293503005365
1165775,2024-04-19,출발시간,1425,ST-702,신림동_029_1,ST-1350,목5동_026_1,1,66,18950,신림동,목5동,14,15,금,관악구,0.54,0.09,9.849559210510572,9.849664745838622
1165896,2024-04-19,도착시간,1425,ST-1259,신림동_019_1,ST-2374,은천동_067_1,1,5,550,신림동,은천동,14,15,금,관악구,0.54,0.09,6.309918278226516,6.313548046277095
1166311,2024-04-19,도착시간,1425,ST-702,신림동_029_1,ST-702,신림동_029_1,1,70,6647,신림동,신림동,14,15,금,관악구,0.54,0.09,8.801920904041582,8.802221746402456
1166409,2024-04-19,출발시간,1430,ST-1259,신림동_019_1,ST-1548,은천동_065_1,1,7,1303,신림동,은천동,14,15,금,관악구,0.54,0.09,7.172424577124845,7.173958319756794
1166413,2024-04-19,출발시간,1430,ST-1270,신림동_030_1,ST-2373,은천동_065_2,1,11,1298,신림동,은천동,14,15,금,관악구,0.54,0.09,7.168579897264035,7.170119543449628
1167041,2024-04-19,도착시간,1430,ST-1269,신림동_024_1,ST-884,중앙동_009_1,1,16,2667,신림동,중앙동,14,15,금,관악구,0.54,0.09,7.888709524182015,7.889459149404524
1167594,2024-04-19,출발시간,1435,ST-1259,신림동_019_1,ST-1268,보라매동_002_1,1,5,929,신림동,보라매동,14,15,금,관악구,0.54,0.09,6.834108738813838,6.836259277277067
1167597,2024-04-19,출발시간,1435,ST-1269,신림동_024_1,ST-1270,신림동_030_1,1,3,195,신림동,신림동,14,15,금,관악구,0.54,0.09,5.272999558563747,5.2832037287379885
